observation_id,common_name,scientific_name,relative_path,observed_on,photo_count,latitude,longitude,user_login,inat_url,image_1,image_2
291321218,Northern Potoo,Nyctibius jamaicensis,images/Nyctibius_jamaicensis/291321218,2025-05-29 20:19:16,3,18.0042972222,-76.7427,kathrynliz,https://www.inaturalist.org/observations/291321218,524145270.jpg,524145202.jpg
302731845,Northern Wheatear,Oenanthe oenanthe,images/Oenanthe_oenanthe/302731845,2025-07-31 18:12:00,2,56.5804156,-6.2781219,chinbrad,https://www.inaturalist.org/observations/302731845,545584539.jpg,545584557.jpg
261354090,Ocellated Turkey,Meleagris ocellata,images/Meleagris_ocellata/261354090,2025-01-31 17:34:00,2,17.2191410458,-89.6357602332,philippe-rabaute,https://www.inaturalist.org/observations/261354090,469519342.jpg,469519613.jpg
260922848,Olive Sparrow,Arremonops rufivirgatus,images/Arremonops_rufivirgatus/260922848,2025-01-26 16:07:00,2,26.4871731031,-98.8241430518,krechols13,https://www.inaturalist.org/observations/260922848,468661344.jpg,468661342.jpg
287374044,Olive-sided Flycatcher,Contopus cooperi,images/Contopus_cooperi/287374044,2025-05-31 19:13:33,2,46.1815388889,-113.3281305556,nyx6,https://www.inaturalist.org/observations/287374044,516712210.jpg,516712173.jpg
267936500,Olive-throated Parakeet,Eupsittula nana,images/Eupsittula_nana/267936500,2025-03-31 10:03:00,2,21.1655981929,-86.9722501007,tatianavelasco,https://www.inaturalist.org/observations/267936500,481557006.jpg,481557000.jpg
315908313,Orange-breasted Bunting,Passerina leclancherii,images/Passerina_leclancherii/315908313,2025-09-21 09:39:43,2,15.6863811025,-96.511945501,nattpez,https://www.inaturalist.org/observations/315908313,570724799.jpg,570724834.jpg
268676902,Orange-fronted Parakeet,Eupsittula canicularis,images/Eupsittula_canicularis/268676902,2025-03-31 17:52:40,2,23.9100607729,-106.6700154754,andylocapra,https://www.inaturalist.org/observations/268676902,482978426.jpg,482978446.jpg
276963458,Oriental Magpie-Robin,Copsychus saularis,images/Copsychus_saularis/276963458,2025-04-30 17:37:08,2,22.2167383333,113.544145,chloe_0108,https://www.inaturalist.org/observations/276963458,497331337.jpg,497331275.jpg
322666003,Pacific Black Duck,Anas superciliosa,images/Anas_superciliosa/322666003,2025-10-24 10:38:50,2,-37.7138527778,145.0562416667,aidanf15,https://www.inaturalist.org/observations/322666003,583753548.jpg,583753518.jpg
261385750,Pacific Black Duck × Mallard,Anas superciliosa × platyrhynchos,images/Anas_superciliosa_×_platyrhynchos/261385750,2024-12-31 22:34:00,2,-39.4576928692,173.8643381163,katiekushneryk,https://www.inaturalist.org/observations/261385750,469580150.jpg,469580147.jpg
322374181,Pacific Golden-Plover,Pluvialis fulva,images/Pluvialis_fulva/322374181,2025-10-22 17:08:00,2,-31.4240397222,152.8934055556,themaskedlapwing,https://www.inaturalist.org/observations/322374181,583173845.jpg,583173835.jpg
308613576,Pacific Reef Heron,Egretta sacra,images/Egretta_sacra/308613576,2025-06-30 23:07:00,8,-16.9160324783,145.7743483592,liam_pentangelo,https://www.inaturalist.org/observations/308613576,556514919.jpg,556514973.jpg
295267571,Painted Redstart,Myioborus pictus,images/Myioborus_pictus/295267571,2025-06-30 08:27:50,2,31.4461916667,-110.3098033333,liam_malloy,https://www.inaturalist.org/observations/295267571,531534412.jpg,531534375.jpg
286354196,Pale-billed Woodpecker,Campephilus guatemalensis,images/Campephilus_guatemalensis/286354196,2025-05-31 13:29:00,4,20.4761418798,-105.5465550485,la-bitacora-del-cuervito,https://www.inaturalist.org/observations/286354196,514783789.jpg,514785443.jpg
322300338,Palm Tanager,Thraupis palmarum,images/Thraupis_palmarum/322300338,2025-10-21 16:20:06,3,-8.9046713708,-36.4946112782,valentinoalan,https://www.inaturalist.org/observations/322300338,583021358.jpg,583021276.jpg
322354263,Paradise Shelduck,Tadorna variegata,images/Tadorna_variegata/322354263,2025-10-22 14:23:30,19,-36.8782896,174.858935,scottdex,https://www.inaturalist.org/observations/322354263,583133968.jpg,583134322.jpg
285622027,Parasitic Jaeger,Stercorarius parasiticus,images/Stercorarius_parasiticus/285622027,2025-05-31 13:18:00,2,30.5162416667,122.7037383333,naturalist74450,https://www.inaturalist.org/observations/285622027,513396477.jpg,513396488.jpg
255134010,Pectoral Sandpiper,Calidris melanotos,images/Calidris_melanotos/255134010,2024-11-30 18:28:03,2,-31.6751311784,-60.7539006695,luchila,https://www.inaturalist.org/observations/255134010,457152454.jpg,457152478.jpg
300838769,Philadelphia Vireo,Vireo philadelphicus,images/Vireo_philadelphicus/300838769,2025-04-30 14:24:00,3,13.9881426505,-86.9780831434,oliverkomar,https://www.inaturalist.org/observations/300838769,542042641.jpg,542042651.jpg
295443398,Pied Avocet,Recurvirostra avosetta,images/Recurvirostra_avosetta/295443398,2025-06-29 14:11:00,2,46.6777929616,30.7171946296,kateryna_kalashnik,https://www.inaturalist.org/observations/295443398,531863534.jpg,531863525.jpg
310415666,Pied Cormorant,Phalacrocorax varius,images/Phalacrocorax_varius/310415666,2025-08-31 17:07:43,2,-35.7398366667,137.6846116667,kslewis,https://www.inaturalist.org/observations/310415666,560245618.jpg,560245740.jpg
321806836,Pied Kingfisher,Ceryle rudis,images/Ceryle_rudis/321806836,2025-08-30 13:49:00,2,-0.7478149697,36.4214415045,tomheijnen,https://www.inaturalist.org/observations/321806836,582038144.jpg,582038137.jpg
260770508,Piping Plover,Charadrius melodus,images/Charadrius_melodus/260770508,2024-11-30 16:19:17,3,26.4628444858,-81.8331729418,monarchmuncher,https://www.inaturalist.org/observations/260770508,468358956.jpg,468358925.jpg
321973678,Plain Chachalaca,Ortalis vetula,images/Ortalis_vetula/321973678,2025-10-15 15:49:01,2,20.9208234562,-97.4474433437,fer_garcia,https://www.inaturalist.org/observations/321973678,582370346.jpg,582370314.jpg
288875063,Pomarine Jaeger,Stercorarius pomarinus,images/Stercorarius_pomarinus/288875063,2025-05-27 08:17:00,8,34.8882083333,-75.42677,stephen220,https://www.inaturalist.org/observations/288875063,519511471.jpg,519511467.jpg
261350015,Purple Gallinule,Porphyrio martinica,images/Porphyrio_martinicus/261350015,2025-01-31 13:02:00,2,16.9880063889,-89.6923180556,philippe-rabaute,https://www.inaturalist.org/observations/261350015,469512431.jpg,469512334.jpg
278971409,Rainbow Lorikeet,Trichoglossus moluccanus,images/Trichoglossus_haematodus/278971409,2025-03-31 17:50:00,5,-37.801013,145.186518,plaintiger,https://www.inaturalist.org/observations/278971409,500938629.jpg,500934017.jpg
302709804,Razorbill,Alca torda,images/Alca_torda/302709804,2025-07-31 12:07:03,3,53.4091204625,-6.0710481182,eliloftis,https://www.inaturalist.org/observations/302709804,545546014.jpg,545546028.jpg
260384453,Red Kite,Milvus milvus,images/Milvus_milvus/260384453,2025-01-31 17:29:00,3,38.6911071612,-7.3703109832,zefontes,https://www.inaturalist.org/observations/260384453,467596824.jpg,467596820.jpg
315979530,Red Warbler,Cardellina rubra,images/Cardellina_rubra/315979530,2025-09-22 11:29:00,2,19.33158,-99.307759,tendarapo,https://www.inaturalist.org/observations/315979530,570856624.jpg,570856614.jpg
259737266,Red-backed Shrike,Lanius collurio,images/Lanius_collurio/259737266,2024-11-30 07:38:35,3,-33.7436722222,26.4984055556,henrydelange,https://www.inaturalist.org/observations/259737266,466318508.jpg,466318499.jpg
321580677,Red-billed Gull,Chroicocephalus novaehollandiae scopulinus,images/Chroicocephalus_scopulinus/321580677,2025-08-30 18:19:00,6,-35.2806520139,174.0919783766,joknight_nz,https://www.inaturalist.org/observations/321580677,581582150.jpg,581581723.jpg
271100322,Red-billed Tropicbird,Phaethon aethereus,images/Phaethon_aethereus/271100322,2025-04-17 11:43:13,4,11.3011383333,-60.502175,ktnrgrs,https://www.inaturalist.org/observations/271100322,487615894.jpg,487615893.jpg
317877326,Red-crested Cardinal,Paroaria coronata,images/Paroaria_coronata/317877326,2025-09-30 13:12:20,2,20.686055,-156.4371633333,bhackett,https://www.inaturalist.org/observations/317877326,574444030.jpg,574443904.jpg
260123151,Red-crested Pochard,Netta rufina,images/Netta_rufina/260123151,2025-01-31 12:24:59,2,39.9162615106,116.3159079772,fangchen,https://www.inaturalist.org/observations/260123151,467077464.jpg,467077459.jpg
263237592,Red-crowned Amazon,Amazona viridigenalis,images/Amazona_viridigenalis/263237592,2025-02-26 17:17:00,2,34.1527943354,-118.0384375244,mchrqrd,https://www.inaturalist.org/observations/263237592,472868366.jpg,472868562.jpg
287568898,Red-legged Honeycreeper,Cyanerpes cyaneus,images/Cyanerpes_cyaneus/287568898,2025-03-31 13:19:00,2,10.4523803821,-84.1200198683,jadonald,https://www.inaturalist.org/observations/287568898,517062898.jpg,517063288.jpg
295379493,Red-legged Partridge,Alectoris rufa,images/Alectoris_rufa/295379493,2025-06-27 15:57:32,5,39.05564385,-9.3182737306,cmaf,https://www.inaturalist.org/observations/295379493,531763569.jpg,531763388.jpg
293851978,Red-legged Thrush,Turdus plumbeus,images/Turdus_plumbeus/293851978,2025-06-29 10:45:22,3,18.46827292,-66.84395936,aquinoe,https://www.inaturalist.org/observations/293851978,528868471.jpg,528868411.jpg
317556446,Red-lored Amazon,Amazona autumnalis,images/Amazona_autumnalis/317556446,2025-09-29 09:27:25,5,25.701489873,-100.3230777267,jesus6158,https://www.inaturalist.org/observations/317556446,573832836.jpg,573832865.jpg
258225359,Red-necked Phalarope,Phalaropus lobatus,images/Phalaropus_lobatus/258225359,2025-01-11 10:11:12,8,-34.0875469188,18.5164576024,wikus_burger,https://www.inaturalist.org/observations/258225359,463277041.jpg,463276965.jpg
268488275,Red-whiskered Bulbul,Pycnonotus jocosus,images/Pycnonotus_jocosus/268488275,2025-02-28 16:54:36,3,22.4158341694,114.2085972389,pandalin03,https://www.inaturalist.org/observations/268488275,482616202.jpg,482616183.jpg
317847481,Reed Bunting,Emberiza schoeniclus,images/Emberiza_schoeniclus/317847481,2025-09-30 16:54:00,4,56.2701217395,44.1454668239,mariyaushakova,https://www.inaturalist.org/observations/317847481,574384944.jpg,574384965.jpg
313699484,Rhinoceros Auklet,Cerorhinca monocerata,images/Cerorhinca_monocerata/313699484,2025-08-28 16:03:00,2,53.451966,-131.864421,taylor_justason,https://www.inaturalist.org/observations/313699484,566420133.jpg,566420137.jpg
284465753,Ridgway's Rail,Rallus obsoletus,images/Rallus_obsoletus/284465753,2025-05-26 15:27:16,11,37.7470015263,-122.2169810906,snoozehawk,https://www.inaturalist.org/observations/284465753,511238534.jpg,511238400.jpg
302769200,Ringed Kingfisher,Megaceryle torquata,images/Megaceryle_torquata/302769200,2025-07-29 19:09:00,2,-39.9537863429,-71.0655378812,vgsaladiaz,https://www.inaturalist.org/observations/302769200,545659382.jpg,545659325.jpg
259862927,Rio Grande Wild Turkey,Meleagris gallopavo intermedia,images/Meleagris_gallopavo_intermedia/259862927,2025-01-27 11:40:00,2,45.940362436,-117.449766633,fishaspey,https://www.inaturalist.org/observations/259862927,466564704.jpg,466564700.jpg
286166710,Rock Wren,Salpinctes obsoletus,images/Salpinctes_obsoletus/286166710,2025-05-31 16:30:00,2,21.136725,-101.5989916667,luis-eduardo,https://www.inaturalist.org/observations/286166710,514430315.jpg,514427674.jpg
258046166,Rose-throated Becard,Pachyramphus aglaiae,images/Pachyramphus_aglaiae/258046166,2024-12-29 17:28:00,2,21.4819039341,-87.6930427369,lloyathic,https://www.inaturalist.org/observations/258046166,462919870.jpg,462928880.jpg
293967267,Royal Spoonbill,Platalea regia,images/Platalea_regia/293967267,2025-06-30 14:31:00,4,-33.6937335,151.2931743,misimaburns,https://www.inaturalist.org/observations/293967267,529088760.jpg,529088345.jpg
260339620,Rufous-backed Robin,Turdus rufopalliatus,images/Turdus_rufopalliatus/260339620,2025-01-31 17:31:00,2,20.6501811,-105.2408207,sydcannings,https://www.inaturalist.org/observations/260339620,467511784.jpg,467511800.jpg
317133277,Rufous-capped Warbler,Basileuterus rufifrons,images/Basileuterus_rufifrons/317133277,2025-09-27 07:52:43,2,25.4270587078,-100.1894783601,diegopino94,https://www.inaturalist.org/observations/317133277,573028196.jpg,573028239.jpg
322625168,Rufous-collared Sparrow,Zonotrichia capensis,images/Zonotrichia_capensis/322625168,2025-10-23 15:46:03,6,-24.7266077927,-65.4088043422,caleb2410,https://www.inaturalist.org/observations/322625168,583671332.jpg,583671460.jpg
294734399,Rufous-tailed Hummingbird,Amazilia tzacatl,images/Amazilia_tzacatl/294734399,2025-06-30 11:42:00,4,10.3832396171,-84.6186780497,galois,https://www.inaturalist.org/observations/294734399,530526972.jpg,530527045.jpg
266213126,Rufous-tailed Jacamar,Galbula ruficauda,images/Galbula_ruficauda/266213126,2025-01-29 19:16:00,2,10.158426147,-83.7837039818,davidmoehnle,https://www.inaturalist.org/observations/266213126,478288598.jpg,478288447.jpg
284591608,Russet-crowned Motmot,Momotus mexicanus,images/Momotus_mexicanus/284591608,2025-05-25 18:12:41,13,15.7684409722,-96.1500949722,ximetlacuache,https://www.inaturalist.org/observations/284591608,511475433.jpg,511476877.jpg
292527966,Russet-naped Wren,Campylorhynchus humilis,images/Campylorhynchus_rufinucha/292527966,2025-06-21 09:26:00,5,15.7787570953,-96.1966589085,laratamutante,https://www.inaturalist.org/observations/292527966,526418044.jpg,526417988.jpg
256570660,Sabine's Gull,Xema sabini,images/Xema_sabini/256570660,2024-12-21 14:42:00,2,26.5695341,-97.4296854,frankmargaret,https://www.inaturalist.org/observations/256570660,460051905.jpg,460051441.jpg
259835281,Saddle-billed Stork,Ephippiorhynchus senegalensis,images/Ephippiorhynchus_senegalensis/259835281,2025-01-27 14:57:00,2,-19.8410578618,20.4855128164,kelseyprediger,https://www.inaturalist.org/observations/259835281,466513092.jpg,466513075.jpg
311343348,Saffron Finch,Sicalis flaveola,images/Sicalis_flaveola/311343348,2025-08-31 16:01:16,4,-2.1779166667,-79.876105,bisonlover1604,https://www.inaturalist.org/observations/311343348,562023968.jpg,562023912.jpg
283480351,Sage Thrasher,Oreoscoptes montanus,images/Oreoscoptes_montanus/283480351,2025-03-30 07:30:00,4,37.0617616532,-102.5157061898,liam_pentangelo,https://www.inaturalist.org/observations/283480351,509346940.jpg,509347083.jpg
263429868,Scarlet-rumped Tanager,Ramphocelus passerinii,images/Ramphocelus_passerinii/263429868,2025-02-28 17:20:37,3,10.4311616667,-84.0033722167,cmbeers,https://www.inaturalist.org/observations/263429868,473245217.jpg,473245203.jpg
253326073,Scott's Oriole,Icterus parisorum,images/Icterus_parisorum/253326073,2024-11-27 07:38:00,5,32.7363839491,-117.1489331099,rastor,https://www.inaturalist.org/observations/253326073,453566512.jpg,453566523.jpg
318128568,Scrub Blackbird,Dives warczewiczi,images/Dives_dives/318128568,2025-09-30 15:40:00,2,-12.0714778333,-77.0813,juandi123,https://www.inaturalist.org/observations/318128568,574928439.jpg,574928419.jpg
286790945,Seaside Sparrow,Ammospiza maritima,images/Ammodramus_maritimus/286790945,2025-05-26 20:00:00,5,29.4782878,-94.5799145,sheilabean,https://www.inaturalist.org/observations/286790945,515620205.jpg,515619523.jpg
302588012,Secretarybird,Sagittarius serpentarius,images/Sagittarius_serpentarius/302588012,2025-07-31 12:52:10,4,-19.2111005349,16.1137371298,shenzitheexplorer,https://www.inaturalist.org/observations/302588012,545337348.jpg,545336872.jpg
322659906,Short-eared Owl,Asio flammeus,images/Asio_flammeus/322659906,2025-10-20 20:44:00,2,4.7018766891,-74.3017583804,cordycesps,https://www.inaturalist.org/observations/322659906,583739807.jpg,583742943.jpg
302927099,Short-tailed Hawk,Buteo brachyurus,images/Buteo_brachyurus/302927099,2025-07-30 10:18:00,4,14.3416790784,-89.1023462887,gonline,https://www.inaturalist.org/observations/302927099,545945923.jpg,545946012.jpg
277277572,Short-toed Snake-Eagle,Circaetus gallicus,images/Circaetus_gallicus/277277572,2025-04-29 12:49:00,9,43.7934598562,6.9612708626,mercantour,https://www.inaturalist.org/observations/277277572,497884627.jpg,497884654.jpg
264721845,Silver Gull,Chroicocephalus novaehollandiae,images/Chroicocephalus_novaehollandiae/264721845,2024-12-31 18:06:00,2,-21.021968709,149.159349885,naturenicki,https://www.inaturalist.org/observations/264721845,475377366.jpg,475377358.jpg
322377452,Silvereye,Zosterops lateralis,images/Zosterops_lateralis/322377452,2025-10-22 18:24:00,3,-32.8439868622,151.6973664117,smallmansmallhands,https://www.inaturalist.org/observations/322377452,583181968.jpg,583181138.jpg
259762741,Slate-throated Redstart,Myioborus miniatus,images/Myioborus_miniatus/259762741,2025-01-27 07:52:54,2,18.96071045,-98.7484739,israel_garcia_medina,https://www.inaturalist.org/observations/259762741,466370266.jpg,466370258.jpg
258132818,Smooth-billed Ani,Crotophaga ani,images/Crotophaga_ani/258132818,2024-11-30 12:22:33,3,11.2282779218,-74.1761178151,manuel_p,https://www.inaturalist.org/observations/258132818,463083906.jpg,463083888.jpg
260443562,Snail Kite,Rostrhamus sociabilis,images/Rostrhamus_sociabilis/260443562,2025-01-31 19:06:00,2,-35.08067,-59.88967,nicobacacastex,https://www.inaturalist.org/observations/260443562,467715612.jpg,467715770.jpg
322163595,Snowy Plover,Anarhynchus nivosus,images/Charadrius_nivosus/322163595,2025-10-20 11:21:00,3,38.1196611111,-122.9581305556,lunchhiker,https://www.inaturalist.org/observations/322163595,582749767.jpg,582749779.jpg
277047510,Social Flycatcher,Myiozetetes similis,images/Myiozetetes_similis/277047510,2025-04-29 15:44:00,2,21.1581333333,-88.1726222222,chris-cas,https://www.inaturalist.org/observations/277047510,497477838.jpg,497478568.jpg
277540600,Song Thrush,Turdus philomelos,images/Turdus_philomelos/277540600,2025-02-28 17:13:00,18,49.4887768656,0.8788052021,mandando,https://www.inaturalist.org/observations/277540600,498342402.jpg,498342279.jpg
322153848,Sooty Grouse,Dendragapus fuliginosus,images/Dendragapus_fuliginosus/322153848,2025-09-30 13:39:00,3,46.7705021311,-121.7279180088,bonniecarson,https://www.inaturalist.org/observations/322153848,582725910.jpg,582726029.jpg
285479275,Sooty Tern,Onychoprion fuscatus,images/Onychoprion_fuscatus/285479275,2025-05-29 11:19:00,2,26.5654145186,-97.4001016048,tim_forrester,https://www.inaturalist.org/observations/285479275,513136265.jpg,513134294.jpg
275389163,South Island Pied Oystercatcher,Haematopus finschi,images/Haematopus_finschi/275389163,2025-04-26 17:16:00,2,-46.3784681173,169.7830506042,zachary_d,https://www.inaturalist.org/observations/275389163,494878113.jpg,494878134.jpg
256017916,South Island Takahē,Porphyrio hochstetteri,images/Porphyrio_hochstetteri/256017916,2024-12-24 08:35:20,2,-44.8153333333,168.1365195,debbie81,https://www.inaturalist.org/observations/256017916,458923102.jpg,458923084.jpg
285576246,Southern Ground Hornbill,Bucorvus leadbeateri,images/Bucorvus_leadbeateri/285576246,2025-05-31 08:05:11,5,-19.2411514873,23.9021633013,sjc232,https://www.inaturalist.org/observations/285576246,513318354.jpg,513318573.jpg
316952195,Southern Hadada Ibis,Bostrychia hagedash hagedash,images/Bostrychia_hagedash/316952195,2025-08-30 16:33:00,3,-25.7762752,28.1757609,joel_melia,https://www.inaturalist.org/observations/316952195,572668216.jpg,572668227.jpg
317932738,Southern Kori Bustard,Ardeotis kori kori,images/Ardeotis_kori/317932738,2025-08-31 12:16:19,2,-19.2315560404,15.8839878413,vdecauwer,https://www.inaturalist.org/observations/317932738,574554731.jpg,574554742.jpg
322576547,Southern Lapwing,Vanellus chilensis,images/Vanellus_chilensis/322576547,2025-10-23 10:38:00,2,-25.5319366667,-49.1166195,oceanorafa,https://www.inaturalist.org/observations/322576547,583577187.jpg,583577156.jpg
286228174,Spotted Dove,Spilopelia chinensis,images/Streptopelia_chinensis/286228174,2025-05-31 18:31:00,9,31.2070587853,121.5586348056,haji-human,https://www.inaturalist.org/observations/286228174,514549473.jpg,514549487.jpg
320656069,Spotted Flycatcher,Muscicapa striata,images/Muscicapa_striata/320656069,2025-09-30 16:40:00,8,39.4094916112,-9.2670672092,ellyne,https://www.inaturalist.org/observations/320656069,579783727.jpg,579783746.jpg
258661654,Spur-winged Lapwing,Vanellus spinosus,images/Vanellus_spinosus/258661654,2024-11-29 15:32:42,2,25.6577803905,32.6174000278,padelatarte,https://www.inaturalist.org/observations/258661654,464138884.jpg,464138917.jpg
277739970,Squacco Heron,Ardeola ralloides,images/Ardeola_ralloides/277739970,2025-04-30 18:29:00,3,41.0219458161,13.9333067285,selvatika_hiketrek,https://www.inaturalist.org/observations/277739970,498697392.jpg,498697386.jpg
277559625,Squirrel Cuckoo,Piaya cayana,images/Piaya_cayana/277559625,2025-04-30 15:59:00,2,-25.7165363102,-54.4382808807,facundo13,https://www.inaturalist.org/observations/277559625,498381791.jpg,498381157.jpg
308362426,Stitchbird,Notiomystis cincta,images/Notiomystis_cincta/308362426,2025-08-22 12:38:00,2,-39.4538432974,174.4112589215,jkerrisk13,https://www.inaturalist.org/observations/308362426,556322949.jpg,556322960.jpg
316085366,Streak-backed Oriole,Icterus pustulatus,images/Icterus_pustulatus/316085366,2025-09-22 10:22:00,2,16.8655668324,-99.8495689525,aleskander,https://www.inaturalist.org/observations/316085366,571048142.jpg,571048090.jpg
308601609,Stripe-headed Sparrow,Peucaea ruficauda,images/Peucaea_ruficauda/308601609,2025-08-23 09:33:21,3,20.5650194627,-103.697062768,aledieguez27,https://www.inaturalist.org/observations/308601609,556773693.jpg,556773569.jpg
294170905,Striped Sparrow,Oriturus superciliosus,images/Oriturus_superciliosus/294170905,2025-06-30 15:46:41,4,19.2456814194,-99.5856432889,fernandopozos,https://www.inaturalist.org/observations/294170905,529469752.jpg,529469650.jpg
281197834,Sulphur-bellied Flycatcher,Myiodynastes luteiventris,images/Myiodynastes_luteiventris/281197834,2025-04-30 21:24:00,3,25.7734965227,-100.2179423339,wild_adventures,https://www.inaturalist.org/observations/281197834,505115489.jpg,505115490.jpg
263339678,Sulphur-crested Cockatoo,Cacatua galerita,images/Cacatua_galerita/263339678,2025-02-28 12:56:27,4,-33.7300948997,151.0761575997,pratyeka,https://www.inaturalist.org/observations/263339678,473067334.jpg,473067318.jpg
302774071,Superb Fairywren,Malurus cyaneus,images/Malurus_cyaneus/302774071,2025-07-31 22:33:04,4,-33.3262833333,149.0918278333,stringybark_creek,https://www.inaturalist.org/observations/302774071,545672278.jpg,545672269.jpg
253588804,Swamp Harrier,Circus approximans,images/Circus_approximans/253588804,2024-11-30 07:46:46,3,-31.7338846283,115.7877780497,tinship,https://www.inaturalist.org/observations/253588804,454092726.jpg,454092707.jpg
285960678,Tennessee Warbler,Leiothlypis peregrina,images/Oreothlypis_peregrina/285960678,2025-05-31 19:45:51,3,48.4219633066,-88.7837538262,uwland_lee,https://www.inaturalist.org/observations/285960678,514035196.jpg,514035317.jpg
260258571,Thick-billed Kingbird,Tyrannus crassirostris,images/Tyrannus_crassirostris/260258571,2025-01-31 17:48:27,3,20.7647585132,-103.4164272621,orlando_rubio,https://www.inaturalist.org/observations/260258571,467350798.jpg,467350815.jpg
276776543,Tricolored Blackbird,Agelaius tricolor,images/Agelaius_tricolor/276776543,2025-04-28 17:31:23,4,33.3402633333,-116.9008783333,kyle5mellon,https://www.inaturalist.org/observations/276776543,497005437.jpg,497005455.jpg
285726320,Tropical Mockingbird,Mimus gilvus,images/Mimus_gilvus/285726320,2025-05-31 14:37:17,2,20.8445416667,-86.877695,arturoh-v,https://www.inaturalist.org/observations/285726320,513587034.jpg,513586939.jpg
5228548,Tufted Puffin,Fratercula cirrhata,images/Fratercula_cirrhata/5228548,2017-03-04 14:12:10,3,36.8716103178,-122.0194293009,jmaughn,https://www.inaturalist.org/observations/5228548,6462374.jpg,6465043.jpg
277141691,Turquoise-browed Motmot,Eumomota superciliosa,images/Eumomota_superciliosa/277141691,2025-04-30 08:20:41,2,20.5866017868,-87.1284800023,viveroforestal23,https://www.inaturalist.org/observations/277141691,497647904.jpg,497648013.jpg
310759205,Upland Sandpiper,Bartramia longicauda,images/Bartramia_longicauda/310759205,2025-08-31 15:43:18,5,30.6780466667,-96.5312416667,larixlaricina,https://www.inaturalist.org/observations/310759205,560899506.jpg,560899430.jpg
318288571,Varied Bunting,Passerina versicolor,images/Passerina_versicolor/318288571,2025-10-02 08:25:00,3,31.606020333,-111.0398950608,blisowsky,https://www.inaturalist.org/observations/318288571,575228460.jpg,575228484.jpg
278065709,Violet Sabrewing,Campylopterus hemileucurus,images/Campylopterus_hemileucurus/278065709,2025-04-29 13:26:00,3,10.3022231429,-84.7961561009,npizzuti,https://www.inaturalist.org/observations/278065709,499284994.jpg,499285092.jpg
263493769,Virginia Rail,Rallus limicola,images/Rallus_limicola/263493769,2025-02-23 19:46:11,3,41.7056691923,-111.8715845793,cullen75604,https://www.inaturalist.org/observations/263493769,473372061.jpg,473372019.jpg
312840707,Wandering Tattler,Tringa incana,images/Tringa_incana/312840707,2025-08-31 18:36:48,2,36.6225366667,-121.941475,yaesh,https://www.inaturalist.org/observations/312840707,564883859.jpg,564883892.jpg
322630597,Wattled Jacana,Jacana jacana,images/Jacana_jacana/322630597,2025-10-23 09:00:00,3,-22.9041286114,-47.0203019287,nelson_wisnik,https://www.inaturalist.org/observations/322630597,583681293.jpg,583681717.jpg
257156935,West Mexican Chachalaca,Ortalis poliocephala,images/Ortalis_poliocephala/257156935,2024-12-30 09:03:55,3,19.1225817433,-104.3785731867,robertocruzmendoza,https://www.inaturalist.org/observations/257156935,461249130.jpg,461249100.jpg
260199965,Western Marsh Harrier,Circus aeruginosus,images/Circus_aeruginosus/260199965,2025-01-31 19:09:00,5,40.317282518,-3.800357824,zetherino,https://www.inaturalist.org/observations/260199965,467230090.jpg,467230046.jpg
256983438,Western Purple Heron,Ardea purpurea purpurea,images/Ardea_purpurea/256983438,2024-12-30 10:23:28,2,-25.3663199008,30.1856994473,congonaturalist,https://www.inaturalist.org/observations/256983438,460895056.jpg,460895064.jpg
260905316,Western Reef Heron,Egretta gularis,images/Egretta_gularis/260905316,2025-01-31 16:52:00,3,20.7348716667,70.9626683333,birderbaba,https://www.inaturalist.org/observations/260905316,468621872.jpg,468621868.jpg
322023757,Western Yellow Wagtail,Motacilla flava,images/Motacilla_flava/322023757,2025-10-19 17:01:00,2,28.9320216195,-13.6530407756,dennisthediver,https://www.inaturalist.org/observations/322023757,582471814.jpg,582471794.jpg
286228660,Whinchat,Saxicola rubetra,images/Saxicola_rubetra/286228660,2025-05-31 19:52:00,2,60.3286966099,30.50694569,eseyf,https://www.inaturalist.org/observations/286228660,514550498.jpg,514550391.jpg
271225452,White Tern,Gygis alba,images/Gygis_alba/271225452,2025-03-30 14:27:00,3,10.875813,150.213852,paultavares,https://www.inaturalist.org/observations/271225452,487856273.jpg,487856275.jpg
294113899,White Wagtail,Motacilla alba,images/Motacilla_alba/294113899,2025-06-30 20:00:26,3,54.783055,8.2896883333,cogbug-tamari,https://www.inaturalist.org/observations/294113899,529360001.jpg,529360002.jpg
310431367,White-bellied Sea-Eagle,Icthyophaga leucogaster,images/Haliaeetus_leucogaster/310431367,2025-08-31 16:07:04,8,-33.73873,151.3135833333,mbfoyard,https://www.inaturalist.org/observations/310431367,560273368.jpg,560586722.jpg
256866049,White-breasted Waterhen,Amaurornis phoenicurus,images/Amaurornis_phoenicurus/256866049,2024-12-31 11:32:08,2,25.029658408,121.5362863988,wilhelmtan,https://www.inaturalist.org/observations/256866049,460647427.jpg,460647406.jpg
317690370,White-faced Heron,Egretta novaehollandiae,images/Egretta_novaehollandiae/317690370,2025-09-30 16:20:45,3,-40.9921583333,173.0074166667,jlschulz,https://www.inaturalist.org/observations/317690370,574092523.jpg,574092521.jpg
256871176,White-faced Whistling-Duck,Dendrocygna viduata,images/Dendrocygna_viduata/256871176,2024-12-31 09:07:59,2,-29.5453756452,30.2580760307,janet_taylor,https://www.inaturalist.org/observations/256871176,460657251.jpg,460657259.jpg
