observation_id,common_name,scientific_name,relative_path,observed_on,photo_count,latitude,longitude,user_login,inat_url,query_species,image_1,image_2
105990381,Juniper Titmouse,Baeolophus ridgwayi,images/Juniper_Titmouse/105990381,2022-02-01 17:01:00,2,32.8068117954,-108.2772572547,erstadh,https://www.inaturalist.org/observations/105990381,Juniper Titmouse,177962487.jpg,177962473.jpg
106418619,Killdeer,Charadrius vociferus,images/Killdeer/106418619,2017-07-19 19:28:00,11,39.3176049204,-84.5444541592,whateverwatcher,https://www.inaturalist.org/observations/106418619,Killdeer,178763957.jpg,178763961.jpg
115603341,Killdeer,Charadrius vociferus,images/Killdeer/115603341,2022-05-04 12:54:00,4,45.4562158,-123.8440137,insectology,https://www.inaturalist.org/observations/115603341,Killdeer,195106531.jpg,195106513.jpg
77522127,Ladder-backed Woodpecker,Dryobates scalaris,images/Ladder-backed_Woodpecker/77522127,2019-03-04 14:51:00,3,29.1503428117,-110.9492940903,libislr,https://www.inaturalist.org/observations/77522127,Ladder-backed Woodpecker,126792121.jpg,126788043.jpg
97389858,Ladder-backed Woodpecker,Dryobates scalaris,images/Ladder-backed_Woodpecker/97389858,2010-12-12 08:55:00,2,25.7798321434,-98.3949262353,gerjhe,https://www.inaturalist.org/observations/97389858,Ladder-backed Woodpecker,161955314.jpg,161955338.jpg
312885057,Lark Bunting,Calamospiza melanocorys,images/Lark_Bunting/312885057,2025-08-31T17:58,2,40.726692748,-106.2911072003,yooshmaster,https://www.inaturalist.org/observations/312885057,Lark Bunting,photo_2.jpg,photo_1.jpg
81519985,Lark Bunting,Calamospiza melanocorys,images/Lark_Bunting/81519985,2021-06-03 09:37:00,3,40.7842888889,-104.1633222222,davidemartin,https://www.inaturalist.org/observations/81519985,Lark Bunting,133716531.jpg,133716519.jpg
194237686,Lark Sparrow,Chondestes grammacus,images/Lark_Sparrow/194237686,2023-12-16 16:53:00,2,34.2318951863,-118.304248194,sessilefielder,https://www.inaturalist.org/observations/194237686,Lark Sparrow,341368134.jpg,341368135.jpg
198082891,Lark Sparrow,Chondestes grammacus,images/Lark_Sparrow/198082891,2024-01-31 15:49:00,4,42.2948483333,-71.1007416667,batfalcon2,https://www.inaturalist.org/observations/198082891,Lark Sparrow,349044375.jpg,349044360.jpg
97090883,Laughing Gull,Leucophaeus atricilla,images/Laughing_Gull/97090883,2021-10-02 12:36:00,3,38.7207788219,-76.3348804046,arisingunder,https://www.inaturalist.org/observations/97090883,Laughing Gull,161399080.jpg,161395142.jpg
106307227,Laughing Gull,Leucophaeus atricilla,images/Laughing_Gull/106307227,2022-02-07 07:18:47,4,-34.176609214,22.1355478093,snorkelters,https://www.inaturalist.org/observations/106307227,Laughing Gull,178558266.jpg,178558278.jpg
97317346,Lazuli Bunting,Passerina amoena,images/Lazuli_Bunting/97317346,2021-09-03 18:48:00,5,34.2510444444,-117.195875,sessilefielder,https://www.inaturalist.org/observations/97317346,Lazuli Bunting,161827146.jpg,161827117.jpg
105663868,Lazuli Bunting,Passerina amoena,images/Lazuli_Bunting/105663868,2021-06-22 00:00:00,2,49.370684271,-123.095908463,locrian-geist,https://www.inaturalist.org/observations/105663868,Lazuli Bunting,217851140.jpg,217851141.jpg
114873577,Least Flycatcher,Empidonax minimus,images/Least_Flycatcher/114873577,2022-04-30 11:24:00,3,38.2705933333,-85.5436966667,mtwyandell,https://www.inaturalist.org/observations/114873577,Least Flycatcher,193926741.jpg,193926846.jpg
118319777,Least Flycatcher,Empidonax minimus,images/Least_Flycatcher/118319777,2022-05-22 09:03:00,3,49.2205471412,-123.2082650645,seanvanderluit,https://www.inaturalist.org/observations/118319777,Least Flycatcher,199895212.jpg,199895204.jpg
72061813,Lesser Goldfinch,Spinus psaltria,images/Lesser_Goldfinch/72061813,2021-03-25 08:19:00,2,49.0926461216,-123.0924342379,jgatten,https://www.inaturalist.org/observations/72061813,Lesser Goldfinch,117432153.jpg,117426725.jpg
100808448,Lesser Goldfinch,Spinus psaltria,images/Lesser_Goldfinch/100808448,2021-11-10 09:15:00,2,37.443035,-121.851039,truthseqr,https://www.inaturalist.org/observations/100808448,Lesser Goldfinch,168288494.jpg,168288522.jpg
63423832,Lesser Scaup,Aythya affinis,images/Lesser_Scaup/63423832,2020-10-24 12:49:00,2,45.4443813889,-73.2612663889,phil_crimson,https://www.inaturalist.org/observations/63423832,Lesser Scaup,101778782.jpg,101778820.jpg
69683693,Lesser Scaup,Aythya affinis,images/Lesser_Scaup/69683693,2021-02-16 00:00:00,3,42.874623601,-81.2877404002,cheetah_79,https://www.inaturalist.org/observations/69683693,Lesser Scaup,113121946.jpg,113121960.jpg
140027560,Lesser Yellowlegs,Tringa flavipes,images/Lesser_Yellowlegs/140027560,2022-10-18 18:54:00,2,-38.26538,-57.8299883333,marreginas,https://www.inaturalist.org/observations/140027560,Lesser Yellowlegs,239616441.jpg,239616299.jpg
106831789,Lincoln's Sparrow,Melospiza lincolnii,images/Lincolns_Sparrow/106831789,2022-02-15 17:51:00,4,40.9638603426,-73.1428314029,tparla,https://www.inaturalist.org/observations/106831789,Lincolns Sparrow,179552701.jpg,179552705.jpg
131975119,Lincoln's Sparrow,Melospiza lincolnii,images/Lincolns_Sparrow/131975119,2020-08-16 13:10:57,2,46.9073627337,-96.8337971717,aric4sloth,https://www.inaturalist.org/observations/131975119,Lincolns Sparrow,224678074.jpg,224678056.jpg
105727738,Little Blue Heron,Egretta caerulea,images/Little_Blue_Heron/105727738,2022-01-28 13:02:52,2,30.2445263304,-97.7234093025,joshuacootman,https://www.inaturalist.org/observations/105727738,Little Blue Heron,177461868.jpg,177461899.jpg
127831978,Little Blue Heron,Egretta caerulea,images/Little_Blue_Heron/127831978,2022-07-24 19:10:00,9,43.3908337,-80.1695167,codybass7,https://www.inaturalist.org/observations/127831978,Little Blue Heron,217063761.jpg,217063777.jpg
66895474,Loggerhead Shrike,Lanius ludovicianus,images/Loggerhead_Shrike/66895474,2020-12-21 13:32:00,6,30.3578910687,-90.0791521725,ncb1221,https://www.inaturalist.org/observations/66895474,Loggerhead Shrike,107945345.jpg,107945408.jpg
66464342,Long-billed Curlew,Numenius americanus,images/Long-billed_Curlew/66464342,2020-12-11 12:06:00,3,37.45078792,-121.97152813,truthseqr,https://www.inaturalist.org/observations/66464342,Long-billed Curlew,107149164.jpg,107149161.jpg
99037595,Long-billed Curlew,Numenius americanus,images/Long-billed_Curlew/99037595,2021-10-22 13:48:48,2,32.6171083333,-117.1366721667,alantorretto,https://www.inaturalist.org/observations/99037595,Long-billed Curlew,165016279.jpg,165016290.jpg
60844434,Long-tailed Duck,Clangula hyemalis,images/Long-tailed_Duck/60844434,2020-09-26 14:29:00,2,63.464182956,23.2443359079,lenacs,https://www.inaturalist.org/observations/60844434,Long-tailed Duck,97468746.jpg,97294737.jpg
64672444,Long-tailed Duck,Clangula hyemalis,images/Long-tailed_Duck/64672444,2020-11-11 14:25:00,16,59.975022132,30.257544289,marina_gorbunova,https://www.inaturalist.org/observations/64672444,Long-tailed Duck,104006408.jpg,104006497.jpg
130711512,Louisiana Waterthrush,Parkesia motacilla,images/Louisiana_Waterthrush/130711512,2022-08-13 16:16:50,3,42.2870049621,-73.5789231121,zitserm,https://www.inaturalist.org/observations/130711512,Louisiana Waterthrush,222331338.jpg,222331402.jpg
136458615,Louisiana Waterthrush,Parkesia motacilla,images/Louisiana_Waterthrush/136458615,2022-09-15 08:34:00,3,10.4337983062,-84.0047370595,sydnianajones,https://www.inaturalist.org/observations/136458615,Louisiana Waterthrush,232886598.jpg,232886588.jpg
138918427,MacGillivray's Warbler,Geothlypis tolmiei,images/MacGillivrays_Warbler/138918427,2022-10-15 17:45:00,3,38.9610151,-77.0662089,mstrecker,https://www.inaturalist.org/observations/138918427,MacGillivrays Warbler,237505290.jpg,237505310.jpg
137550264,Magnolia Warbler,Setophaga magnolia,images/Magnolia_Warbler/137550264,2022-10-04 13:17:00,4,33.7714233333,-83.6982766667,williamwisephoto,https://www.inaturalist.org/observations/137550264,Magnolia Warbler,234941987.jpg,234941954.jpg
185268896,Magnolia Warbler,Setophaga magnolia,images/Magnolia_Warbler/185268896,2023-09-28 13:05:07,2,51.6155912842,-3.8242374173,glosterbirder,https://www.inaturalist.org/observations/185268896,Magnolia Warbler,323544382.jpg,323544364.jpg
263450503,Mallard,Anas platyrhynchos,images/Mallard/263450503,2025-02-28 7:19 PM,2,38.6778921731,-121.1265594583,kaelag,https://www.inaturalist.org/observations/263450503,Mallard,photo_1.jpg,photo_2.jpg
39432879,Mallard,Anas platyrhynchos,images/Mallard/39432879,2020-01-20 10:43:00,3,44.5267283821,-87.9755810728,raymie,https://www.inaturalist.org/observations/39432879,Mallard,62559740.jpg,62559532.jpg
196460442,Marbled Godwit,Limosa fedoa,images/Marbled_Godwit/196460442,2023-09-16 08:47:00,3,33.5254419,-112.2845998,elenapalkaflores,https://www.inaturalist.org/observations/196460442,Marbled Godwit,345890594.jpg,345890566.jpg
113123970,Marsh Wren,Cistothorus palustris,images/Marsh_Wren/113123970,2022-04-27 09:30:00,3,43.6505746835,-79.3235326529,handy2,https://www.inaturalist.org/observations/113123970,Marsh Wren,191131128.jpg,191131582.jpg
322429976,Marsh Wren,Cistothorus palustris,images/Marsh_Wren/322429976,2025-10-21 8:03 PM,2,30.6288087,-87.91184,wilson175,https://www.inaturalist.org/observations/322429976,Marsh Wren,photo_1.jpg,photo_2.jpg
66741809,Merlin,Falco columbarius,images/Merlin/66741809,2020-12-18 12:45:00,2,42.386388,-71.126971,parsingphase,https://www.inaturalist.org/observations/66741809,Merlin,107661152.jpg,107661155.jpg
92332208,Merlin,Falco columbarius,images/Merlin/92332208,2018-09-15 12:55:00,3,50.033743002,-119.4410080668,blythenilson,https://www.inaturalist.org/observations/92332208,Merlin,152868825.jpg,152868833.jpg
82365668,Mexican Jay,Aphelocoma wollweberi,images/Mexican_Jay/82365668,2021-06-09 09:50:11,5,31.7251249024,-110.8800869063,iamericaaz,https://www.inaturalist.org/observations/82365668,Mexican Jay,135174844.jpg,135174907.jpg
89642910,Mexican Jay,Aphelocoma wollweberi,images/Mexican_Jay/89642910,2021-07-14 14:12:00,10,29.2706139,-103.2767254,terryleecrane,https://www.inaturalist.org/observations/89642910,Mexican Jay,148057222.jpg,148057356.jpg
145540577,Mississippi Kite,Ictinia mississippiensis,images/Mississippi_Kite/145540577,2022-12-28 09:05:00,4,20.3217892037,-102.0846911818,marcohuerta,https://www.inaturalist.org/observations/145540577,Mississippi Kite,250014490.jpg,250014480.jpg
118715157,Monk Parakeet,Myiopsitta monachus,images/Monk_Parakeet/118715157,2010-11-03 01:57:00,6,39.055998,-76.850454,billhubick,https://www.inaturalist.org/observations/118715157,Monk Parakeet,200609312.jpg,200609332.jpg
136458072,Monk Parakeet,Myiopsitta monachus,images/Monk_Parakeet/136458072,2021-05-31 15:42:24,4,41.8664146729,12.5250383466,leonardo_fritz,https://www.inaturalist.org/observations/136458072,Monk Parakeet,232892169.jpg,232892198.jpg
193428118,Mottled Duck,Anas fulvigula,images/Mottled_Duck/193428118,2023-09-10 12:34:00,2,41.7609691473,-93.6953794195,jaygilliam,https://www.inaturalist.org/observations/193428118,Mottled Duck,339788305.jpg,339788559.jpg
160139560,Mottled Duck,Anas fulvigula,images/Mottled_Duck/160139560,2023-04-30 16:45:00,2,30.5032959367,-81.4779346607,kitemongoose,https://www.inaturalist.org/observations/160139560,Mottled Duck,276637236.jpg,276637214.jpg
104604548,Mountain Bluebird,Sialia currucoides,images/Mountain_Bluebird/104604548,2021-08-29 10:49:00,2,37.7224422781,-119.175078114,buckeye_chestnut,https://www.inaturalist.org/observations/104604548,Mountain Bluebird,175312035.jpg,175311737.jpg
105999854,Mountain Bluebird,Sialia currucoides,images/Mountain_Bluebird/105999854,2022-02-01 13:58:00,10,35.5270913779,-105.9843874669,rocknsky,https://www.inaturalist.org/observations/105999854,Mountain Bluebird,177979894.jpg,177980199.jpg
105532963,Mountain Chickadee,Poecile gambeli,images/Mountain_Chickadee/105532963,2022-01-22 12:52:22,3,39.291575,-119.9206166667,josh561,https://www.inaturalist.org/observations/105532963,Mountain Chickadee,177090619.jpg,177090603.jpg
71078747,Mourning Dove,Zenaida macroura,images/Mourning_Dove/71078747,2011-06-23 07:13:00,2,59.9308898492,-128.4806759059,camerondeckert,https://www.inaturalist.org/observations/71078747,Mourning Dove,115664714.jpg,115664711.jpg
108699234,Mourning Dove,Zenaida macroura,images/Mourning_Dove/108699234,2022-03-15 11:25:00,4,40.1183894936,-75.0257447968,brennafarrell,https://www.inaturalist.org/observations/108699234,Mourning Dove,183064926.jpg,183064850.jpg
93297292,Mourning Warbler,Geothlypis philadelphia,images/Mourning_Warbler/93297292,2021-09-01 07:04:00,4,33.460329334,-86.8025887758,kaydantzler,https://www.inaturalist.org/observations/93297292,Mourning Warbler,154609888.jpg,154609969.jpg
286275061,Mourning Warbler,Geothlypis philadelphia,images/Mourning_Warbler/286275061,2025-05-31 19:41:17-04:00,2,39.9471966667,-75.2253883333,phillymycobeth,https://www.inaturalist.org/observations/286275061,Mourning Warbler,photo_1.jpg,photo_2.jpg
103469182,Mute Swan,Cygnus olor,images/Mute_Swan/103469182,2021-02-14 17:03:00,8,52.219204,10.417921,jakob,https://www.inaturalist.org/observations/103469182,Mute Swan,173178400.jpg,173178419.jpg
152072650,Mute Swan,Cygnus olor,images/Mute_Swan/152072650,2023-03-23 16:13:23,5,60.1537028333,24.9534366667,ahenttonen,https://www.inaturalist.org/observations/152072650,Mute Swan,262475924.jpg,262476622.jpg
104918816,Nashville Warbler,Leiothlypis ruficapilla,images/Nashville_Warbler/104918816,2022-01-14 09:37:00,2,18.9242095,-99.2215659,d99,https://www.inaturalist.org/observations/104918816,Nashville Warbler,175914990.jpg,175915039.jpg
169301210,Nashville Warbler,Leiothlypis ruficapilla,images/Nashville_Warbler/169301210,2023-06-24 06:56:00,3,47.5032661361,-64.8812288376,pierrettebreau,https://www.inaturalist.org/observations/169301210,Nashville Warbler,293502633.jpg,293502656.jpg
92668784,Northern Bobwhite,Colinus virginianus,images/Northern_Bobwhite/92668784,2020-06-16 07:35:00,2,39.288102557,-84.6837627853,jack-verdin,https://www.inaturalist.org/observations/92668784,Northern Bobwhite,153472685.jpg,153472674.jpg
100705798,Northern Bobwhite,Colinus virginianus,images/Northern_Bobwhite/100705798,2021-10-01 08:01:00,8,40.9093489183,-73.1509104554,dchernack,https://www.inaturalist.org/observations/100705798,Northern Bobwhite,168098721.jpg,168098788.jpg
10629909,Northern Cardinal,Cardinalis cardinalis,images/Northern_Cardinal/10629909,2014-08-27 08:58:53,4,40.492979,-74.416881,dendroica,https://www.inaturalist.org/observations/10629909,Northern Cardinal,14829359.jpg,14829354.jpg
120754294,Northern Flicker,Colaptes auratus,images/Northern_Flicker/120754294,2022-06-07 18:43:10,4,53.5909803891,-113.449280191,hikinggurl,https://www.inaturalist.org/observations/120754294,Northern Flicker,204271298.jpg,204271317.jpg
322638084,Northern Flicker,Colaptes auratus,images/Northern_Flicker/322638084,2025-10-23 13:45:40,3,45.5311361111,-122.7972944444,whoisababybear,https://www.inaturalist.org/observations/322638084,Northern Flicker,photo_2.jpg,photo_1.jpg
44493666,Northern Gannet,Morus bassanus,images/Northern_Gannet/44493666,2015-09-12 16:20:00,3,54.1874592403,7.8733229737,wbettighofer,https://www.inaturalist.org/observations/44493666,Northern Gannet,70544491.jpg,70544157.jpg
71801841,Northern Gannet,Morus bassanus,images/Northern_Gannet/71801841,2021-03-21 16:54:00,3,33.5236091793,-79.0278104878,melaniegaddy,https://www.inaturalist.org/observations/71801841,Northern Gannet,116959749.jpg,116959411.jpg
89443161,Northern Harrier,Circus hudsonius,images/Northern_Harrier/89443161,2021-07-30 16:50:00,4,44.7050156772,-89.9256613255,danielb98,https://www.inaturalist.org/observations/89443161,Northern Harrier,147705809.jpg,147705770.jpg
99989807,Northern Harrier,Circus hudsonius,images/Northern_Harrier/99989807,2021-10-30 14:59:17,3,36.0798747523,-115.0021527881,samzhang,https://www.inaturalist.org/observations/99989807,Northern Harrier,166815430.jpg,166815412.jpg
314515574,Northern House Wren,Troglodytes aedon,images/Northern_House_Wren/314515574,2025-09-16 10:37:07,7,33.2392583333,-117.1391445,irinamitine,https://www.inaturalist.org/observations/314515574,Northern House Wren,568068002.jpg,568068029.jpg
180185750,Northern House Wren,Troglodytes aedon,images/Northern_House_Wren/180185750,2023-07-23 08:30:00,3,38.556259,-120.830876,rjadams55,https://www.inaturalist.org/observations/180185750,Northern House Wren,313823091.jpg,313822957.jpg
24840732,Northern Mockingbird,Mimus polyglottos,images/Northern_Mockingbird/24840732,2019-05-08 21:08:00,11,30.5265230773,-92.0825389787,rosebones,https://www.inaturalist.org/observations/24840732,Northern Mockingbird,38420317.jpg,38420259.jpg
62680861,Northern Parula,Setophaga americana,images/Northern_Parula/62680861,2020-10-04 16:22:56,2,40.786473759,-74.1023302451,traiano,https://www.inaturalist.org/observations/62680861,Northern Parula,100470331.jpg,100470339.jpg
86578535,Northern Parula,Setophaga americana,images/Northern_Parula/86578535,2021-04-18 15:50:00,2,27.8271063883,-97.0780823333,mikaelb,https://www.inaturalist.org/observations/86578535,Northern Parula,142650671.jpg,142650599.jpg
108153031,Northern Pintail,Anas acuta,images/Northern_Pintail/108153031,2022-03-07 11:36:00,2,48.3245052781,-122.3776314756,sprcrkwild,https://www.inaturalist.org/observations/108153031,Northern Pintail,182039479.jpg,182039492.jpg
118301091,Northern Pygmy-Owl,Glaucidium gnoma,images/Northern_Pygmy-Owl/118301091,2022-05-21 14:28:00,6,45.710933135,-123.367313935,fishaspey,https://www.inaturalist.org/observations/118301091,Northern Pygmy-Owl,199851179.jpg,199851072.jpg
152421295,Northern Pygmy-Owl,Glaucidium gnoma,images/Northern_Pygmy-Owl/152421295,2023-03-26 10:29:00,8,37.2202081641,-122.0509813002,filton18,https://www.inaturalist.org/observations/152421295,Northern Pygmy-Owl,263120465.jpg,263120404.jpg
121798572,Northern Rough-winged Swallow,Stelgidopteryx serripennis,images/Northern_Rough-winged_Swallow/121798572,2022-06-08 17:00:00,7,41.8552289205,-87.6087004752,jingyilu,https://www.inaturalist.org/observations/121798572,Northern Rough-winged Swallow,206149003.jpg,206149065.jpg
71244606,Northern Saw-whet Owl,Aegolius acadicus,images/Northern_Saw-whet_Owl/71244606,2021-03-14 13:40:00,7,39.9960728901,-105.118563801,hannahfloyd_naturalist,https://www.inaturalist.org/observations/71244606,Northern Saw-whet Owl,115961287.jpg,115961248.jpg
322632566,Northern Shoveler,Spatula clypeata,images/Northern_Shoveler/322632566,2025-10-23 09:34:21,3,19.6612305556,-156.0161027778,js5203,https://www.inaturalist.org/observations/322632566,Northern Shoveler,photo_1.jpg,photo_2.jpg
48317345,Northern Shoveler,Spatula clypeata,images/Northern_Shoveler/48317345,2020-06-02 19:25:57,2,61.5084302759,42.5191635266,natalya_ostapova,https://www.inaturalist.org/observations/48317345,Northern Shoveler,77296533.jpg,77296503.jpg
69026828,Northern Shrike,Lanius borealis,images/Northern_Shrike/69026828,2020-12-23 07:39:00,2,41.6393204521,-70.5629918053,nsharp,https://www.inaturalist.org/observations/69026828,Northern Shrike,354278059.jpg,354278063.jpg
88101865,Northern Shrike,Lanius borealis,images/Northern_Shrike/88101865,2021-07-22 12:34:00,3,50.1908303868,87.727203369,marina_gorbunova,https://www.inaturalist.org/observations/88101865,Northern Shrike,145325133.jpg,145325121.jpg
135008440,Northern Waterthrush,Parkesia noveboracensis,images/Northern_Waterthrush/135008440,2022-09-09 10:02:00,4,36.3116278249,-115.6214578672,bobc,https://www.inaturalist.org/observations/135008440,Northern Waterthrush,269172411.jpg,230215365.jpg
146618924,Northwestern Crow,Corvus brachyrhynchos caurinus,images/Northwestern_Crow/146618924,2023-01-12 12:39:20,3,60.1025778333,-149.4346466667,sam-darmstadt,https://www.inaturalist.org/observations/146618924,Northwestern Crow,252120487.jpg,252120497.jpg
39812075,Northwestern Crow,Corvus brachyrhynchos caurinus,images/Northwestern_Crow/39812075,2020-03-09 07:23:00,2,49.22005189,-123.211936465,northvandad,https://www.inaturalist.org/observations/39812075,Northwestern Crow,63200199.jpg,63200193.jpg
68338027,Nuttall's Woodpecker,Dryobates nuttallii,images/Nuttalls_Woodpecker/68338027,2021-01-19 11:23:34,3,33.9243473945,-117.3355581611,wadebibi,https://www.inaturalist.org/observations/68338027,Nuttalls Woodpecker,110629193.jpg,110629184.jpg
69553404,Nuttall's Woodpecker,Dryobates nuttallii,images/Nuttalls_Woodpecker/69553404,2021-02-05 13:29:00,2,38.8056559361,-121.1106729386,busybeebotanist,https://www.inaturalist.org/observations/69553404,Nuttalls Woodpecker,112880601.jpg,112880468.jpg
64668688,Oak Titmouse,Baeolophus inornatus,images/Oak_Titmouse/64668688,2020-11-10 09:54:51,4,37.8906551331,-121.9934129483,abmdjoe,https://www.inaturalist.org/observations/64668688,Oak Titmouse,104000444.jpg,104000454.jpg
72527954,Oak Titmouse,Baeolophus inornatus,images/Oak_Titmouse/72527954,2021-03-30 10:43:00,3,34.113172142,-118.7515126253,andreacala,https://www.inaturalist.org/observations/72527954,Oak Titmouse,118265771.jpg,118265759.jpg
132364970,Orange-crowned Warbler,Leiothlypis celata,images/Orange-crowned_Warbler/132364970,2022-08-11 14:48:00,3,57.4585636538,-152.535480417,djlavor,https://www.inaturalist.org/observations/132364970,Orange-crowned Warbler,225399885.jpg,225400078.jpg
129480529,Orchard Oriole,Icterus spurius,images/Orchard_Oriole/129480529,2022-07-30 10:19:00,3,37.7016845356,-89.1162201784,djlavor,https://www.inaturalist.org/observations/129480529,Orchard Oriole,220043684.jpg,220043655.jpg
105973575,Osprey,Pandion haliaetus,images/Osprey/105973575,2022-02-01 12:04:00,8,28.5120370307,-81.8081946949,qwertyduck,https://www.inaturalist.org/observations/105973575,Osprey,177931109.jpg,177931179.jpg
267788505,Ovenbird,Seiurus aurocapilla,images/Ovenbird/267788505,2025-03-30 2:12 PM,20,25.534255,-80.3236716667,almansa,https://www.inaturalist.org/observations/267788505,Ovenbird,photo_18.jpg,photo_17.jpg
189863346,Ovenbird,Seiurus aurocapilla,images/Ovenbird/189863346,2023-11-03 11:42:35,3,39.9491720183,-75.1982790884,melisol,https://www.inaturalist.org/observations/189863346,Ovenbird,332702885.jpg,332702878.jpg
77653352,Pacific Loon,Gavia pacifica,images/Pacific_Loon/77653352,2021-05-06 11:05:00,2,43.6162210053,-79.3440089934,handy2,https://www.inaturalist.org/observations/77653352,Pacific Loon,127014117.jpg,127013721.jpg
107154351,Pacific Loon,Gavia pacifica,images/Pacific_Loon/107154351,2022-02-20 08:00:00,2,32.75641156,-117.26003871,thumbwave,https://www.inaturalist.org/observations/107154351,Pacific Loon,180164830.jpg,180164895.jpg
109717119,Pacific Wren,Troglodytes pacificus,images/Pacific_Wren/109717119,2022-03-27 14:21:00,13,47.0722553,-122.8952681,hendre17,https://www.inaturalist.org/observations/109717119,Pacific Wren,184966569.jpg,184966642.jpg
125125376,Pacific Wren,Troglodytes pacificus,images/Pacific_Wren/125125376,2022-07-06 16:25:00,2,48.7824656647,-123.3027362849,creature_librarian,https://www.inaturalist.org/observations/125125376,Pacific Wren,212166416.jpg,212166779.jpg
69331399,Painted Bunting,Passerina ciris,images/Painted_Bunting/69331399,2021-02-09 17:31:00,10,19.9715116667,-99.1772266667,ivanresendizcruz,https://www.inaturalist.org/observations/69331399,Painted Bunting,112488121.jpg,112488011.jpg
80413275,Painted Bunting,Passerina ciris,images/Painted_Bunting/80413275,2021-05-24 18:08:00,8,41.9729421985,-87.6831630515,brdnrdr,https://www.inaturalist.org/observations/80413275,Painted Bunting,131793752.jpg,131793595.jpg
64622336,Palm Warbler,Setophaga palmarum,images/Palm_Warbler/64622336,2020-11-10 15:28:00,3,27.7792520523,-82.6402189791,sisor,https://www.inaturalist.org/observations/64622336,Palm Warbler,103917488.jpg,103917479.jpg
73340530,Palm Warbler,Setophaga palmarum,images/Palm_Warbler/73340530,2021-03-17 06:47:00,2,25.1369426622,-80.9562728908,como_plants_animals_rocks,https://www.inaturalist.org/observations/73340530,Palm Warbler,179833548.jpg,179833597.jpg
92047509,Pelagic Cormorant,Urile pelagicus,images/Pelagic_Cormorant/92047509,2021-08-21 22:10:00,3,49.3221403927,-123.1395195052,rm1997,https://www.inaturalist.org/observations/92047509,Pelagic Cormorant,152345769.jpg,152345780.jpg
126579257,Pelagic Cormorant,Urile pelagicus,images/Pelagic_Cormorant/126579257,2022-07-15 08:38:00,3,49.2784490883,-123.14266024,northvandad,https://www.inaturalist.org/observations/126579257,Pelagic Cormorant,214785102.jpg,214785073.jpg
87003265,Peregrine Falcon,Falco peregrinus,images/Peregrine_Falcon/87003265,2021-07-13 21:57:00,8,56.417546386,61.9189146626,vladimirkharuk,https://www.inaturalist.org/observations/87003265,Peregrine Falcon,143426685.jpg,143426681.jpg
66270581,Phainopepla,Phainopepla nitens,images/Phainopepla/66270581,2020-12-07 13:04:31,3,35.22956167,-115.82743833,thompsonmark23,https://www.inaturalist.org/observations/66270581,Phainopepla,106793514.jpg,106793456.jpg
106419312,Phainopepla,Phainopepla nitens,images/Phainopepla/106419312,2022-01-26 09:43:00,2,31.6898106,-111.0448131,blythenilson,https://www.inaturalist.org/observations/106419312,Phainopepla,178765852.jpg,178765944.jpg
136108150,Pied-billed Grebe,Podilymbus podiceps,images/Pied-billed_Grebe/136108150,2022-09-21 13:27:00,2,-23.5892732382,-46.6571818874,rodrigo_lazaro,https://www.inaturalist.org/observations/136108150,Pied-billed Grebe,232241307.jpg,232241324.jpg
141631661,Pied-billed Grebe,Podilymbus podiceps,images/Pied-billed_Grebe/141631661,2022-11-10 12:36:00,6,30.3916594261,-90.1137209548,ncb1221,https://www.inaturalist.org/observations/141631661,Pied-billed Grebe,242682530.jpg,242682520.jpg
145795292,Pigeon Guillemot,Cepphus columba,images/Pigeon_Guillemot/145795292,2023-01-03 11:08:00,2,47.8111173519,-122.3900341147,sprcrkwild,https://www.inaturalist.org/observations/145795292,Pigeon Guillemot,250508270.jpg,250508251.jpg
180408355,Pigeon Guillemot,Cepphus columba,images/Pigeon_Guillemot/180408355,2021-10-03 16:51:49,2,47.62175,-122.50608,andrewm77,https://www.inaturalist.org/observations/180408355,Pigeon Guillemot,314252049.jpg,314252065.jpg
39280602,Pileated Woodpecker,Dryocopus pileatus,images/Pileated_Woodpecker/39280602,2020-02-26 12:25:00,3,45.5920361434,-64.9566796966,nbdragonflyguy,https://www.inaturalist.org/observations/39280602,Pileated Woodpecker,62300753.jpg,62301367.jpg
66789870,Pine Siskin,Spinus pinus,images/Pine_Siskin/66789870,2020-12-19 08:32:00,3,40.1426530556,-75.0824547222,kdstutzman,https://www.inaturalist.org/observations/66789870,Pine Siskin,107744915.jpg,107744938.jpg
67746395,Pine Siskin,Spinus pinus,images/Pine_Siskin/67746395,2018-04-15 13:40:00,2,33.9111005628,-83.3039437434,williamwisephoto,https://www.inaturalist.org/observations/67746395,Pine Siskin,109536673.jpg,109536701.jpg
322503471,Pine Warbler,Setophaga pinus,images/Pine_Warbler/322503471,2025-10-22 1:28 PM,2,34.42414,-82.8261383333,sc_beetles,https://www.inaturalist.org/observations/322503471,Pine Warbler,photo_2.jpg,photo_1.jpg
66309622,Plumbeous Vireo,Vireo plumbeus,images/Plumbeous_Vireo/66309622,2020-12-08 09:22:00,2,37.919443,-121.712614,kevinhintsa,https://www.inaturalist.org/observations/66309622,Plumbeous Vireo,106867877.jpg,106867862.jpg
